,date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
4685,2018-11-02,,[주간증시전망] 美-中 무역분쟁 여파 지속.. 박스권 등락 이어진다,2분기 상장사 실적 `본전치기`…`쇼크`·`서프라이즈` 엇비슷,,잘 나가던 콘텐츠株에 무슨 일이…,,미·중 무역분쟁 '말말말'에 韓 증시 등락 ,,폭염에 여행주도 `휘청`…하나·모두 투어 주가 30% 급락,,‘자사주 소각’ 파티 열리는 美…코스피는 주주몫 준다,,[증시풍향계] 실적시즌 정점…미중 무역분쟁 지속,,"""주가 반등했지만 '숏커버링' 아니다""…공매도는 진행중",,"[김소현의 주간전망]코스피 덮친 미중 무역전쟁·기술주 회의론…""박스권 횡보장세""",<뉴욕증시 주간전망> 실적 발표 끝물…무역전쟁·물가 주시,,2분기 상장사 실적 선방…'쇼크'·'서프라이즈' 엇비슷,,잡히지 않는 가계부채…주택·신용대출 '쌍끌이'에 550조 육박,,불안한 증권株...7월 순익 급감에 3분기 먹구름,,스마트폰 부품株 ‘우수수’…반등 모멘텀 있나,,[이번주 증시] 실적 시즌 '피크'… 개별기업 순환매,,[주간증시전망]무역분쟁 우려 속 '코스피 박스권 등락' 전망,,"[주간증시전망]코스피, 美·中 무역분쟁 여파 지속…박스권 등락",,[글로벌주간전망]美 인플레이션과 中 수출입 동향 주목,,,,,
4688,2018-11-05,[채권마감]外人 매수세 지속…금리 하락,,"[마켓뷰] 中이 끌어내렸지만…코스피, 삼성 투자 발표에 2300선 지켜",,"삼성 대규모 투자 소식에 삼성그룹주 급등…""성장 가시화""",[Asia마감]中 깜짝 무역흑자 발표에도…무역전쟁이 짓누른 투심,,[외환마감]돌아온 外人…환율 1110원대 하락,코스피 강보합 마감…삼성 투자 확대에 관련주 '급등',,"컴백, 高퀄리티株 시대…매출성장주 ‘눈독’",,공모주 수익王 노리는 ‘현대사료’,,신흥국 증시 올랐다는데…'왜' 한국만 부진할까?,,"""굴뚝주는 잊어"" 역대급 호황에 날개 단 골판지株  ",,[오전시황] 국내 증시 소폭 오름세…코스피 2300선 안착,"[굿모닝 증시] 코스피, 수급여건 개선 업종 주목","무역전쟁 리스크, 수면 아래로 가라앉나? ",,[빅데이터MSI]시장심리 톱5...SKC·LG유플러스·현대차·LS산전·POSCO,,美뮤추얼펀드 수익률 왜 높나 했더니…그들은 미리 FAANG을 팔았다,,"美 증시 내년 둔화될 것…""성장·방어 성격 가진 印 증시 주목""","[뉴욕마감]2Q 실적 호조에 일제히 상승…다우, 0.5%↑","삼성전자, 2분기 스마트워치 시장 3위…애플은 1위","조기 등판하는 갤럭시노트9, 상반기 부진 만회할까",,"머스크 ""테슬라 비공개회사로 전환 검토""…주가 11% 급등(종합)",,,,,,,
4689,2018-11-06,,[마켓뷰] 오르긴 했으나…중국따라 얼어붙은 韓 증시,[채권마감]外人 매수세에…금리 전구간 하락,[Asia마감]中 외국인 투자 확대 기대감에 '상승',"'마녀의 날' 옵션만기 '마법'...코스피, 장 막판 깜짝 반전 ",,[외환마감]위안화 따라…한달來 최저치 하락한 환율,,"'최고가 대만 vs 게걸음 한국' 엇갈린 운명, 이유는…",,미·중 무역전쟁 2라운드…증시도 다시 '살얼음판',,[분석+]미국 '폭탄관세'에도 양호한 중국 7월 수출입…왜?,,[오전시황] 코스피 다시 2290선으로…외인ㆍ기관 동반 매도,무역분쟁 이슈에도 견고한 실적 기대감…내수株에도 주목 ,,국내 기업 이익 기대감 낮아..박스권 주가 행보,,박스권에 갇힌 韓 증시…고려해야 하는 요인은,,"""거봐, 버티자고 했지?""…코스피는 '삼바' 축제중",,[투자노트] '폭염엔 배당주 투자' 또 한번 입증하나,,"""해외법인 통한 ICO도 자국법상 책임""…美법원, 테조스 집단소송 승인(종합)",,"""남중국해는 잊어라, 금리만 올리면 중국은 끝난다""",,"국제유가, 미중 무역전쟁 격화에 '급락'…WTI, 3% 넘게 빠져",,상장사 86% 대표이사가 이사회 의장 겸임,,"상장사, 경영진 감시기능 작동 어려워…세부공시 미흡",,상장하면 대박? 하반기엔 장담 못해요,,,
4690,2018-11-07,"[Asia마감]日, 美와 무역협상 불발…닛케이225 1.3% ↓",[채권마감]터키發 안전선호 심리에…금리 전구간 하락,,[마켓뷰] 가뜩이나 韓만 부진한데…모건스탠리 보고서 '쇼크',,"모건스탠리 경고에 삼성電·SK하이닉스 '급락'…증권가는 ""반도체 이상 無""",,'미국과 갈등' 터키 리라 장 초반 투매…한때 13% 폭락,,또 고개든 슈퍼사이클 논쟁…'동네북' IT株 운명은,,모간스탠리 쇼크에 IT株 급락…신흥국 불안에 환율도 '껑충',,[외환마감]터키 리라화 장중 10% 폭락…원·달러 환율 1130원 육박,,폴리실리콘 가격 상승세…태양광株 다시 볕드나,,중국 증시 반등했는데…떨어지는 코스피 '왜?',,[오전시황] 외인ㆍ기관 동반 매도에 코스피 2280선까지 밀려,,"코스닥 새내기에 쏟아진 ‘기관매물 폭탄’, 벤처펀드 등장에도 여전",,"[뉴욕마감]뉴욕증시, 무역우려·실적호조 속에 혼조...나스닥, 8일 연속 ↑",무역분쟁+러시아제재 불구 나스닥 상승…코스피도 반등 기대,[굿모닝 증시]2300선 유지 코스피…무역분쟁·실적 변수는 '여전',,"하반기 스마트폰 경쟁 불지핀 갤노트9…외신들 ""최상 스펙…새로운 진화""",,"[투자노트] ""국민연금이 팔기 전에 팔자""",,"머스크·IBM, 글로벌물류 블록체인 `트레이드렌즈` 출범…94개사 참여",[해외주식 투자시대]②아마존 1년새 90.6% 올랐는데…지금 사도 괜찮을까,,[해외주식 투자시대]①투자자 ‘FAANG’에 걸었다…해외주식 직구 매년 증가세,,,,
4691,2018-11-08,,"[뉴욕마감]3대 지수, 터키發 지정학 우려에 일제히 하락...다우, 0.8%↓",[유럽증시]터키發 악재에..일제히 '하락',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4692,2018-11-09,신흥국 부진에도 인도펀드는 고공행진,,위기의 신세계그룹株… '구원투수'될 종목은,게임株 급락하는데… 펄어비스·더블유게임즈 급등 왜?,,G2 무역전쟁 强펀치에…원자재ETF `털썩`,,4중고에 꼬이는 대우건설…外人은 매수,상장사 영업익 `먹구름`…2分 절반이상 기대치 밑돌아,,개미 또 울었다…7월이후 수익률 `-12.7%`,,"""美에 맞서지 말라""… '달러 파워' 앞세운 트럼프 강공에 주요국 흔들",,수익률 악화에 주식 팔고 채권으로...코스피 발목 잡는 연기금,,국고채 3년물 1%대 눈앞...벌어지는 韓美 금리 격차,,[증시캘린더] 에이피티씨·액트로·오파스넷 공모주 청약,,"'반등' 네이버·카카오, 신사업 투자 이제 빛 발하나",,[이번주 추천주]변동성 큰 증시...실적개선 CJ제일제당 등 주목,"줄어든 신용거래, 증권사도 고객신용한도 '만지작'",,[주간증시전망] 무역분쟁 여파 지속.. 중국증시 움직임 주시,강달러에 기죽은 '金'.. 국내가격 20개월만에 최저,,하반기 증시 흐름 'IT·헬스케어'에 달렸다,,"""쌀때 사자"" 바이오株 담는 개미들",,반도체 슈퍼사이클 마침표? 불붙는 IT株 고점 논쟁 ,,"매도 와중에… 기관, '배터리 대장株'는 담았다",,,,
4695,2018-11-12,,SK하이닉스·선데이토즈… '3박자 종목' 뜬다,,소비자들 지갑 안열땐… 소비株 대신 '가성비株',,"찬바람 부는 방산株, 반등은 언제쯤 …",,신바람 실적에도…웃지 못한 `IT삼총사`,,혼조장서 外人이 8개월째 사들인 종목,,방송통신주 `株파수` 빵빵,,"중국A주 MSCI 추가편입되지만...""韓증시 영향 적을것""",,터키 패닉 진정세에도 위안화 급락..“원·달러 연고점 돌파할수도”,,개미가 등돌린 ‘남북경협株’ 이번엔 기관들이 사들인다,,"증권사 사상 최대 실적에도, 우울한 증권株, 하반기 모멘텀은",,"증권사, 상반기 사상 최고 실적 '빵빠레'...1위 미래에셋",,'투자위험 공시 허술' 제약·바이오 공시 강화한다,"금감원, 삼바 재감리 착수…""올해 증선위 의결까지""(종합)",,상장사 5곳 반기보고서 미제출…8개사 관리종목 신규지정(종합),,"'배당 짠돌이' 음식료업 바뀔까…""스튜어드십 코드 도입으로 상향 기대""",,韓 증시 반등하려면…“中과의 불편한 동조화 깨져야”,,"“코스피, 싸기 때문에 반등? 논리 부족하다”",,"""터키는 잊어라, '방안의 코끼리'는 아시아다""",,금의 눈물…무역분쟁·금융위기설에도 안 올라,,"가라앉은 로드숍 화장품, 2분기 성적표도 '침통'"
4696,2018-11-13,,무역전쟁·터키 위기에… “신흥국 주식시장 약세장 진입”,,"""外風에 흔들리지 않을 실적개선株에 집중을""",코스닥 '출렁'… 연중 최저 찍고 원상회복,[채권마감]터키發 신흥국 불안…금리 하락,[Asia마감]신흥국 증시 약세장 진입 우려에 하락세,,[외환마감]미·중 대화 소식에…원·달러 상승폭 반납,,터키 이슈에 실적 부진까지…코스피 2240대 후퇴,,[마켓뷰] 코스피 한때 2220도 깨졌으나…미중 협상재개 소식에 낙폭 줄여,,"공포가 지배하는 韓 증시…""현 주가는 터키와 동급""",,상반기 코스피 상장사 실적 증가했지만…2분기 들어 감소세,,감사의견 부적정 3배증가… ‘상폐’주의보,,"트럼프發 관세폭탄, 신흥국 증시도 덮치나",,터키 맞불 관세에 금융시장 불안 '확산'…대응 전략은?,,[오전시황] 연중 최저점으로 추락하는 증시…코스피 2220선ㆍ코스닥 740선 ‘털썩’,,코스닥 바이오株 하락세 타고 주저앉은 KRX300,"국내증시, 글로벌 불확실성에 변동성 확대 전망 ",,[외환브리핑]위안화의 심상찮은 추락…원·달러 연고점 찍나,,"""韓 증시, 터키 리스크 영향 적어 …强달러 환경은 불리""","[굿모닝 증시]""박스권 증시, 순환매 대응 필요""",,[투자노트] 자문사 사장 비극 불렀던 옵션 양매도가 '중위험 중수익'?,,,,
4697,2018-11-14,[Asia마감]혼조 마감…美·中 무역 협상 소식에 日 상승,,[마켓뷰] 게걸음 걷는 코스피...미중 무역협상 재개에도 '찔끔',[채권마감]고용 쇼크…국고채 3년금리 1%대로,,[외환마감]미·중 대화 기대감…원·달러 환율 하락,"면역력 떨어진 코스피…""당분간 게걸음"" ","미·중 무역협상 기대감, 증시 밀어올린다",,면허취소 위기 모면한 진에어…'급등',,외인·기관“NAVER·LG화학은 사자”…왜?,,기지개 펴는 바이오株“추세반등 판단은 아직…”,,IT 고점 논란에도…개미들‘직진’,,실적부진·규제강화·즉시연금 복병까지…생보사 ‘내리막길’,,"""위험에 대한 균형적 시각 필요""…미중 무역전쟁 완화 '기대'",,"[오전시황] 코스피, 2240선 후반대로 소폭 반등…코스닥은 770선 ‘턱밑’",,"[월가시각]""월마트 실적호조가 의미하는 것들""",,"[뉴욕마감]3대 지수, 美中 무역협상 재개에 급등...다우, 1.6%↑",,"美·中 무역분쟁 협상 재개…""국내 증시 저점 확인 진행 가능할듯""",,[투자노트] 샤오미 다리에서 본토인과 공매도 세력이 만났다,,[김현석의 월스트리트나우] 강달러 수용? 월스트리트 뒷통수를 친 트럼프,,"[ELS주의보]금융당국, 9월 판매 점검…금투업계 알아서 줄일까",,[ELS주의보]3년전 `H지수 악몽` 재현되나..지수하락에 투자자 발동동,,,
4698,2018-11-15,,[펀드와치]터키發 신흥국 금융위기 우려..국내·해외주식형펀드 '곤두박질',,"[뉴욕마감]3대 지수, 美中 무역갈등 해소 기대감에 상승...다우, 0.4%↑",[유럽증시]터키 사태 악화에..대부분 '하락',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4699,2018-11-16,,[주간증시전망]'G2 무역협상''터키발 신흥국 위기설' 변수,,4대그룹 시총 올 70조 가까이 증발,,통신株 '5G 성장 기대' 꾸준한 상승,,"변동성 커진 증시, 3분기 실적 개선株 담아라",,美·中 무역전쟁 파국 피할 듯… 코스닥 바이오株 반등 기대,,3분기 영업이익 개선 기대되는 종목은…,,"""나고야 의정서 발효…제약·바이오 영향은 제한적""",,“기대감이 없다”…저점만 경신하는 은행株,,[주간증시전망] 美-中 무역협상 타결 기대감…대형주 주목,[주간증시전망]미중 무역협상 국내 증시 불확실성 줄어드나,,미·중 대화 나선다…원·달러 환율 롤러코스터 탈듯,,"[주간증시전망]코스피, 대외 불안요인 상존…美 FOMC, 잭슨홀 미팅 주목",,"전쟁터 된 채권시장…中·러·터키, 美 국채 '팔자'",,엔터株 고공행진…유튜브 등 플랫폼 확대로 '날개',,휘청이는 증시에도 선방하는 LG그룹주 ETF,,높아지는 종전선언 기대감?…“경협 우선순위 따져야”,,"[주간증시전망]바닥 찍은 코스피, 공포 벗어나나",,[증시풍향계] 미중 무역협상ㆍ잭슨홀 미팅 주목,,"'8월의 보너스' 나왔다…SK 처음 주고, 하나금융 올리고, S-Oil 깎고","""종전선언 기대감 'UP'… 남북경협주 다시 달린다""",
4702,2018-11-19,[채권마감]금리 너무 내렸나…5거래일 만에 상승,,[마켓뷰] 나흘 연속 올랐지만 아직 배고픈 코스피,[Asia마감]美 워싱턴 정가 불확실성 영향 혼조 마감,,코스피 올라도 경계심 여전…불안한 투심,,[외환마감]너무 내렸나…달러 반등에 원·달러 환율 상승,,증시 따라 썰렁해진 ETF 시장,한숨 돌린 바이오주…다시 날개달까,,‘여름 보너스’ 상장사 2분기 배당금…삼성전자 제외하면 되레 3% 줄었다,,[오전시황] 코스피 지수 2270선 안착했지만…기관 거센 ‘팔자’,,"상승 기대감이 살아나는 증시…""성장주에 선별 접근""",,"[굿모닝 증시]자본시장 참여자들, 트럼프 입에 좌불안석",美 강세장 최장기간 경신…국내 증시도 반등 전망,,[투자노트] 달러는 멈추고 있다…'음모론'은 잊을 때,,"[김현석의 월스트리트나우]골드의 경제학: 트럼프, 터키, 그리고 이란",,코넥스→코스닥 이전상장 러시 재개…바이오株 주목,,신흥국 온통 지뢰밭인데…인도는 사상 최고치,,넥슨·넷마블 등 ICT기업에 인터넷은행 대주주 허용 추진,,"가치투자 고수 ""지금이 지속가능 우량주 매수 찬스""",,브라질 금융시장 대선 변수로 요동…환율 달러당 4헤알 돌파,,"오너보다 더 번 김차장, 그 대박 만든 ETN을 아십니까",,,
4703,2018-11-20,[채권마감]3거래일 만에 국채선물 매수한 외국인,,[마켓뷰] 꾸역꾸역 5일째 오른 코스피…시장의 눈은 '잭슨홀'로,,"美 대중 관세 부과 악재, 한한령 완화로 상쇄될까",,[외환마감]미·중 추가관세 발효…원·달러 환율 상승,"[Asia마감]""예고된 일"" 美-中 2차 관세 영향 제한적…잭슨홀 미팅 주목",,상장사 순익 감소…코스피 눈높이 낮춰라,,증시자금 늘고 대차거래 줄고…투자온도계 ‘상승’,"펀드, 증시 영향력 커졌다",,"탄핵 가능성 생긴 트럼프…""남북경협·中 소비주에 긍정적""",,"[오전시황] 코스피, 외인ㆍ기관 매수에 2280선 ‘노크’…中 소비주 강세",증시 업종별 차별화…반도체·건설·소비재株 유망,,"[월가시각]""트럼프 위기, 시장엔 '찻잔 속의 태풍""""","[굿모닝 증시]반등세 코스피, 대내외 변수는 '여전'",,속전속결 치고 빠지기 … 증시 휘젓는 ‘멸치’ 잡힐까,,[투자노트] 불패 없다는 확신…韓부동산과 美주식의 공통점,,맥 못 추던 조선株 이달엔 시총 1.5조원 '선적',,브라질 헤알화 환율 '대선 부담'에 고공비행…달러당 4.056헤알,,두터워지는 중국발 수급모멘텀…철강株 가을볕 드나,,"금융권, 소멸시효 완성채권 9천억원 연말까지 소각",,[국민연금 불안에 퇴직연금 주목]판 커지는 퇴직연금 시장…증권업계 경쟁 과열,,,,
